Preprocessing Time (s),Feature Extraction Time (s),Prediction Time (s),Accuracy,Num Normals,CPU Utilization (%),Model Confidence
0.0017532,0.00249545,0.0132635,1,197,108.496,11.1281
0.00175122,0.00266743,0.0143338,1,204,108.496,11.0082
0.00174533,0.00220169,0.0152947,1,197,108.496,12.5685
0.00184289,0.00251612,0.0137315,1,204,108.496,12.6031
0.00187018,0.00235201,0.0130562,0.994924,197,108.496,11.3733
0.00194096,0.00243742,0.0134232,1,192,108.496,11.6217
0.00184513,0.00230425,0.0125736,1,190,108.496,12.3555
0.00186388,0.0020056,0.0133293,1,191,108.496,11.3635
0.0020669,0.00237925,0.0129672,1,195,108.496,11.8984
0.00178414,0.00250164,0.0151089,1,193,108.496,11.2496
0.00173752,0.00220008,0.0132672,1,191,108.496,12.6789
0.00183825,0.00244435,0.0149006,1,199,108.496,11.3072
0.00174304,0.00228341,0.0130125,1,189,108.496,12.0123
0.0018656,0.00241623,0.0138561,1,190,108.496,12.2518
0.0018383,0.0022618,0.0134303,1,187,108.496,12.048
0.00175669,0.00241409,0.0129441,1,199,108.496,10.9692
0.0017482,0.00248841,0.0132703,1,196,108.496,12.2315
0.00191632,0.00247097,0.0132251,1,192,108.496,11.5448
0.0017996,0.00271383,0.0156934,1,201,108.496,11.3941
0.00179236,0.00243956,0.0133169,1,192,108.496,12.2684
0.00174059,0.0022456,0.0137801,0.994737,190,108.496,11.5778
0.00189992,0.00240097,0.0124907,1,190,108.496,12.1643
0.00174887,0.00264217,0.0128583,1,200,108.496,11.7019
0.00174439,0.002418,0.0133502,1,192,108.496,12.1827
0.00182867,0.00233076,0.0130239,1,190,108.496,12.431
0.00187763,0.00237472,0.013257,1,194,108.496,11.744
0.00195351,0.00245748,0.0141288,1,191,108.496,11.2983
0.00175033,0.00226919,0.0153181,1,194,108.496,12.8032
0.00173643,0.00252107,0.0133213,1,193,108.496,11.825
0.00176434,0.00225398,0.0139028,1,195,108.496,12.9167
0.00174565,0.00219044,0.0128378,0.978947,190,108.496,10.5028
0.0017408,0.00292654,0.0134928,1,191,108.496,12.2571
0.00173601,0.00216617,0.0129883,1,188,108.496,11.9267
0.0017619,0.00249847,0.0128989,0.994764,191,108.496,11.7448
0.0104854,0.00266488,0.016477,1,260,108.496,13.9
0.0024168,0.00240399,0.0157916,1,203,108.496,11.5406
0.00191221,0.00235841,0.0130435,1,193,108.496,12.5748
0.00178992,0.00235253,0.0127249,1,193,108.496,11.4807
0.00189648,0.00247144,0.0131511,1,194,108.496,11.9066
0.00183601,0.00233919,0.0138934,1,193,108.496,12.6108
0.00174356,0.00237284,0.0137854,1,202,108.496,12.1025
0.00917844,0.00250003,0.0162235,1,257,108.496,14.0541
0.0022157,0.0019595,0.0131682,1,198,108.496,12.2468
0.00209247,0.00244623,0.012959,1,197,108.496,12.4014
0.00180877,0.00215476,0.0127249,1,190,108.496,12.5084
0.00184653,0.00240794,0.0126903,1,194,108.496,12.3038
0.00182466,0.00233768,0.0125439,1,192,108.496,10.1867
0.00187086,0.00237143,0.0129794,1,194,108.496,11.3849
0.00993361,0.00258763,0.0163532,1,261,99.8047,13.9705
0.00259456,0.0025167,0.0124021,1,195,99.8047,10.9913
0.00191862,0.00234524,0.0130281,1,192,99.8047,11.4965
0.00184867,0.00236008,0.0132989,1,192,99.8047,11.1904
0.00189716,0.00255024,0.015683,0.99505,202,99.8047,11.1992
0.00196679,0.00249893,0.0133816,1,196,99.8047,11.7481
0.00174502,0.00220107,0.012877,1,192,99.8047,12.0577
0.00179346,0.00240748,0.0135149,1,198,99.8047,11.4459
0.00184122,0.00238571,0.0138055,1,193,99.8047,11.4825
0.00183606,0.00237544,0.0123577,1,194,99.8047,11.2459
0.00178955,0.00221018,0.0133419,1,199,99.8047,12.248
0.0018721,0.00257394,0.0128869,1,192,99.8047,12.0369
0.00183273,0.00231378,0.0127721,1,190,99.8047,11.9359
0.00174143,0.00230664,0.0125199,1,191,99.8047,12.8293
0.00189403,0.00238315,0.0133534,1,194,99.8047,12.805
0.00183117,0.00224914,0.0133759,1,189,99.8047,11.5257
0.00183023,0.00242576,0.0132103,1,195,99.8047,11.8255
0.00180367,0.00265909,0.0126529,1,195,99.8047,12.631
0.00175523,0.002388,0.0135352,1,192,99.8047,12.008
0.00185309,0.00234722,0.0130525,1,192,99.8047,11.0068
0.00174549,0.0025705,0.0128124,1,198,99.8047,12.1043
0.00178669,0.0023444,0.0146529,1,197,99.8047,11.5445
0.00174393,0.00227581,0.0145391,1,196,99.8047,11.2479
0.00200513,0.00248586,0.0133346,1,199,99.8047,10.9637
0.00182002,0.0022807,0.0128719,1,199,99.8047,11.4053
0.00173872,0.00233998,0.0133261,1,196,99.8047,11.7275
0.00181112,0.00213075,0.0127577,1,191,99.8047,11.5831
0.00186164,0.00245508,0.0134223,1,198,99.8047,11.9679
0.00174502,0.00271331,0.012682,1,193,99.8047,11.5216
0.00177658,0.00243196,0.0123074,1,195,99.8047,12.1547
0.00183955,0.00223685,0.0128371,1,193,99.8047,11.4824
0.00211268,0.002278,0.0130674,1,195,99.8047,11.5192
0.00190138,0.00227873,0.0126491,1,194,99.8047,11.5606
0.00183039,0.00227747,0.0122909,1,187,99.8047,11.6791
0.00177216,0.00220289,0.0126205,0.994737,190,99.8047,11.0452
0.00179315,0.00230175,0.0136483,1,197,99.8047,12.6679
0.00174669,0.0025181,0.0136901,1,196,99.8047,11.3694
0.00180262,0.00205049,0.0120306,1,193,99.8047,11.2719
0.00175424,0.00227669,0.0120353,1,187,99.8047,11.1281
0.00194961,0.00203794,0.0132795,1,198,99.8047,12.0115
0.00174611,0.00214383,0.0127286,0.946524,187,99.8047,11.6217
0.0019558,0.00226367,0.012928,0.994872,195,99.8047,12.4019
0.00175064,0.00267378,0.0139091,1,195,99.8047,11.283
0.00190179,0.00246414,0.0131672,1,196,99.8047,11.6756
0.00181747,0.00257373,0.014031,1,200,99.8047,11.2597
0.0017458,0.00239643,0.0136766,0.994949,198,99.8047,12.3034
0.00174809,0.00227399,0.0123227,1,195,99.8047,12.1707
0.00173809,0.00252222,0.0132458,1,194,99.8047,11.7102
0.00173387,0.00244638,0.0134159,1,197,99.8047,11.6071
0.00180158,0.00237925,0.0129811,0.994845,194,99.8047,11.5449
0.0017357,0.00294925,0.0138542,1,198,107.861,11.7263
0.00174835,0.00244529,0.013322,1,203,107.861,11.8481
0.0019457,0.00236623,0.0132036,1,189,107.861,11.7603
0.00202351,0.00241852,0.0127587,1,197,107.861,11.9683
0.00174606,0.00224883,0.0129178,1,196,107.861,11.9378
0.00175893,0.00223789,0.0134452,1,195,107.861,11.1723
0.00174835,0.0024156,0.0132374,1,195,107.861,12.0175
0.0018683,0.0024556,0.0132453,0.994975,199,107.861,11.846
0.00219977,0.00241992,0.0131783,1,197,107.861,11.457
0.00197351,0.00233716,0.0133097,1,196,107.861,10.7614
0.00175127,0.00244987,0.0135868,1,194,107.861,11.7126
0.00173367,0.00255513,0.0125198,1,192,107.861,12.7933
0.00175091,0.00237143,0.0126376,1,199,107.861,12.7515
0.00173481,0.00232409,0.0133909,1,199,107.861,11.0075
0.0019146,0.00254029,0.0136539,1,196,107.861,11.8857
0.00178408,0.00265274,0.0128962,1,204,107.861,12.2056
0.00178002,0.00237024,0.0129733,1,198,107.861,11.9494
0.00184653,0.0024443,0.0132586,1,197,107.861,11.7687
0.0017658,0.00232086,0.0154767,1,194,107.861,12.5341
0.00176205,0.0024467,0.0134981,1,199,107.861,11.429
0.00174268,0.00240737,0.013209,1,189,107.861,11.7413
0.00187481,0.00233701,0.012811,1,190,107.861,12.7877
0.00184664,0.00235112,0.0129168,1,192,107.861,11.1423
0.00972944,0.00245003,0.0160221,1,257,107.861,13.2006
0.00296347,0.00206971,0.0120186,1,192,107.861,12.8921
0.00184747,0.00268024,0.0134846,1,200,107.861,12.282
0.00174856,0.00254717,0.0136345,1,196,107.861,11.9049
0.00175637,0.00241878,0.0118851,1,193,107.861,12.0718
0.00175242,0.00257503,0.0135997,1,200,107.861,11.6789
0.00173825,0.00241065,0.0134066,1,200,107.861,11.3791
0.00176679,0.00249956,0.0137928,0.994924,197,107.861,11.5406
0.00176216,0.00245576,0.0132187,1,193,107.861,11.5798
0.00177351,0.00229654,0.0133041,1,197,107.861,13.2184
0.00185825,0.00245946,0.0135514,0.994949,198,107.861,11.6308
0.00181132,0.002127,0.012384,1,198,107.861,11.7377
0.00179565,0.00233497,0.0128519,1,194,107.861,11.4859
0.00175054,0.00257008,0.0131843,1,198,107.861,12.1506
0.00174955,0.00230596,0.0142001,1,196,107.861,11.4796
0.0017396,0.00251258,0.0129028,1,196,107.861,11.4782
0.00211117,0.00247347,0.0134077,1,196,107.861,12.4049
0.00174002,0.00260243,0.0133065,1,190,107.861,10.9868
0.0020557,0.00242195,0.0129385,1,198,107.861,12.2133
0.00182481,0.00245935,0.0134371,1,197,107.861,12.0233
0.00172637,0.00241154,0.0132967,1,195,107.861,11.0257
0.00176216,0.00237362,0.0132425,1,194,107.861,11.6931
0.00183783,0.00243149,0.0133313,1,197,107.861,11.7954
0.00175455,0.00242617,0.013581,1,192,107.861,11.3547
0.00174117,0.00205518,0.0129854,1,195,107.861,11.7926
0.00191643,0.00252243,0.0120987,1,194,107.861,10.8775
0.00174195,0.00258894,0.0134705,1,198,107.861,12.5758
0.00173367,0.00249227,0.0136547,1,202,99.2188,11.8196
0.00185513,0.00234925,0.0150098,1,192,99.2188,12.3873
0.00174012,0.00234159,0.0130995,1,197,99.2188,11.5934
0.00191242,0.00245826,0.0131683,1,195,99.2188,10.9116
0.00191632,0.00257451,0.0135347,1,198,99.2188,11.424
0.00189445,0.00235643,0.0127493,1,194,99.2188,12.1672
0.00195138,0.00245315,0.0135951,1,194,99.2188,12.1194
0.00182882,0.00245545,0.0125534,1,198,99.2188,11.6176
0.00173679,0.00240492,0.0147366,1,196,99.2188,13.0462
0.0018506,0.002408,0.0128453,1,196,99.2188,12.0563
0.00175101,0.00242164,0.0127506,1,191,99.2188,11.9944
0.00176768,0.00213977,0.012797,1,192,99.2188,12.7071
0.00174606,0.00234539,0.0132254,1,198,99.2188,11.5324
0.00212049,0.00240998,0.0127278,1,196,99.2188,11.5768
